timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764312145311,8,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,8,0,4
1764312145319,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145324,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,5,0,0
1764312145329,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145335,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,4,0,0
1764312145339,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145344,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,5,0,0
1764312145349,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145354,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,4,0,0
1764312145358,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145363,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,5,0,0
1764312145368,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,6,0,0
1764312145374,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,4,0,0
1764312145378,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,6,0,0
1764312145384,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,4,0,0
1764312145388,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145393,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,4,0,0
1764312145398,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145402,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-27,text,true,,1579,170,1,17,http://host.docker.internal:4000/api/flight,5,0,0
1764312145407,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-27,text,true,,7897,178,1,17,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145511,7,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,7,0,3
1764312145520,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145526,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,3,0,0
1764312145529,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,6,0,0
1764312145535,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,5,0,0
1764312145541,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145546,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145550,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145555,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145560,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145564,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145568,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145573,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145577,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145582,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,3,0,0
1764312145585,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145590,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,3,0,0
1764312145594,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145598,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-28,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145602,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-28,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145712,6,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,6,0,3
1764312145719,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,3,0,0
1764312145723,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145727,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145732,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145736,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145741,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145745,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145751,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145755,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,6,0,0
1764312145761,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145765,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145770,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,3,0,0
1764312145773,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145778,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145782,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145787,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,5,0,0
1764312145793,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145798,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-29,text,true,,1579,170,1,18,http://host.docker.internal:4000/api/flight,4,0,0
1764312145803,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-29,text,true,,7897,178,1,18,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145911,16,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,16,0,3
1764312145927,7,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,7,0,0
1764312145935,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312145939,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145944,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,5,0,0
1764312145949,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145955,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,4,0,0
1764312145959,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145963,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,5,0,0
1764312145969,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145975,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,4,0,0
1764312145980,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312145987,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,4,0,0
1764312145991,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312145996,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312145999,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146004,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,4,0,0
1764312146008,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146012,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-30,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312146015,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-30,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312142519,3602,Top Routes Report,200,OK,Analytics Operations - Reports 4-8,text,true,,1555,182,18,19,http://host.docker.internal:4000/api/reports/routes/top,3602,0,3
1764312146111,9,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,9,0,3
1764312146120,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146125,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312146129,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146134,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312146137,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146142,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,4,0,0
1764312146146,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146151,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,4,0,0
1764312146155,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146160,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312146163,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146168,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,19,http://host.docker.internal:4000/api/flight,3,0,0
1764312146171,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,19,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146176,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,3,0,0
1764312146180,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146185,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,3,0,0
1764312146188,6,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,6,0,0
1764312146194,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-31,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146198,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-31,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146312,7,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,7,0,3
1764312146320,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146324,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146328,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,3,0,0
1764312146332,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,3,0,0
1764312146336,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146340,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146344,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146348,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146352,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146356,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146360,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146364,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146368,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146372,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146376,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146380,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146384,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146388,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-32,text,true,,1579,170,1,20,http://host.docker.internal:4000/api/flight,4,0,0
1764312146393,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-32,text,true,,7897,178,1,20,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146512,11,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,11,0,5
1764312146524,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146530,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146534,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146538,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146543,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146547,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146551,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146556,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,3,0,0
1764312146560,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146564,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146569,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146573,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,3,0,0
1764312146577,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,3,0,0
1764312146580,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146585,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146589,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146593,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146597,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-33,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,5,0,0
1764312142853,3755,Top Routes Report,200,OK,Analytics Operations - Reports 4-9,text,true,,1555,182,20,21,http://host.docker.internal:4000/api/reports/routes/top,3755,0,4
1764312146602,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-33,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146711,6,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,6,0,2
1764312146718,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146722,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146726,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146731,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146735,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146739,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146743,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146747,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146752,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146756,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146760,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146764,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146769,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146773,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146777,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146781,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146785,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146790,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-34,text,true,,1579,170,1,21,http://host.docker.internal:4000/api/flight,4,0,0
1764312146794,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-34,text,true,,7897,178,1,21,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146911,8,Get All Flights,200,OK,Read Operations - Flights & Seats 1-35,text,true,,1579,170,1,22,http://host.docker.internal:4000/api/flight,8,0,3
1764312146919,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-35,text,true,,7897,178,1,22,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146924,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-35,text,true,,1579,170,1,22,http://host.docker.internal:4000/api/flight,3,0,0
1764312146927,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-35,text,true,,7897,178,1,22,http://host.docker.internal:4000/api/flight/1/seats,5,0,0
1764312146932,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-35,text,true,,1579,170,1,22,http://host.docker.internal:4000/api/flight,5,0,0
1764312146937,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-35,text,true,,7897,178,1,22,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146941,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-35,text,true,,1579,170,1,22,http://host.docker.internal:4000/api/flight,4,0,0
1764312146945,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-35,text,true,,7897,178,1,22,http://host.docker.internal:4000/api/flight/1/seats,4,0,0
1764312146950,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-35,text,true,,1579,170,1,22,http://host.docker.internal:4000/api/flight,3,0,0
